ACCOUNT_STATUS,SERVICE__PLAN,SALES_CHANNEL,DIRECT_INDIRECT_CHANNEL,SALES_SOURCE,STATE,FEEDBACK,SATELLITE,SITE_TYPE_DESC,MOST_RECENT_SALES_CHANNEL,GENDER,AGE,INCOME,MARITAL_STATUS,PRESENCE_OF_CHILDREN,COMPUTER_OWNER,Y,,,,,,
Closed,Basic,Retail/Others,Indirect,Satex, TX,BAD,AMC-VER-5K,Spaceway,Hughes Sales Agents,Female,40,C,Unkown,0,Y,1,,,,,,
Closed,Proplus,Uknown,Indirect,Red Ventures LLC (SA), TX,GOOD,G28-HOR-16K,Spaceway,Direct,Female,42,0,0,Unkown,N,1,,,,,,
Closed,Professional Plus,Uknown,Indirect,Hughes Web Order, WI,GOOD,G3C-VER-24K,Spaceway,Dealer - Direct Order,Male,53,4,Unkown,0,Y,1,,,,,,
Closed,Elite,Retail/Others,Indirect,ACS, CO,GOOD,HZN-HOR-8K,Spaceway,Hughes Sales Agents,Male,36,0,1,1,Y,1,,,,,,
Closed,Professional Plus,Call Centers,Indirect,OKS Ameridial Inc (CC), CA,BAD,AM9-HOR-17K,Spaceway,Direct,Male,33,6,0,0,N,1,,,,,,
Closed,Pro,Vars,Indirect,Altitude Marketing LLC dba 4DigitalTV (, AR,GOOD,G3C-VER-24K,Spaceway,Hughes Sales Agents,Male,26,9,1,0,Y,1,,,,,,
Closed,Power15,Call Centers,Indirect,Communication Solutions LLC (CC), OK,BAD,SPACEWAY3,Spaceway,Direct,Female,40,0,1,1,N,1,,,,,,
Closed,Proplus,Vars,Direct,TAG, TX,BAD,SM6-HOR-10K,Spaceway,Hughes Sales Agents,Female,41,5,1,0,Unknown,1,,,,,,
Closed,Power15,Call Centers,Indirect,Klein Enterprise, OR,GOOD,Unkown,Broadband Remote,Used Equipment,Female,33,A,Unkown,1,Unknown,1,,,,,,
Closed,Home,Vars,Indirect,DialAmerica Marketing Inc (CC), TX,GOOD,G3C-VER-24K,Spaceway,Direct,Female,27,0,1,1,N,1,,,,,,
Closed,Elite,Retail/Others,Indirect,TAG, TX,BAD,HZN-VER-23K,Spaceway,Direct,Female,69,1,1,1,Y,1,,,,,,
Closed,Power15,Call Centers,Indirect,GoDish.com Ltd LLP (SA), WA,Unkown,G26-HOR-14K,Spaceway,Hughes Sales Agents,Female,58,5,0,0,Unknown,1,,,,,,
Closed,Power15,Vars,Indirect,TAG, OR,BAD,HZN-HOR-8K,Spaceway,Hughes Sales Agents,Female,25,4,0,0,Y,1,,,,,,
Closed,Pro,Uknown,Indirect,Communication Solutions LLC (CC), OR,GOOD,Unkown,Broadband Remote,Hughes Sales Agents,Male,52,A,0,Unkown,Y,1,,,,,,
Closed,Power15,Sales Agents,Indirect,Qcorps Residential Inc dba WhiteFence (, LA,BAD,SM6-HOR-10K,Spaceway,Direct,Female,35,3,Unkown,0,Y,1,,,,,,
Closed,Pro,Vars,Direct,TAG, WI,GOOD,SPACEWAY3,Broadband Remote,Direct,Male,70,9,Unkown,0,N,1,,,,,,
Closed,SO,Uknown,Indirect,Get Wired (DOW), NM,BAD,SPACEWAY3,Spaceway,Hughes Sales Agents,Female,54,0,0,Unkown,N,1,,,,,,
Closed,Elite,Call Centers,Indirect,I-Dish.com LLC (SA), IL,BAD,AM9-HOR-17K,Spaceway,Direct,Male,37,3,0,0,N,1,,,,,,
Closed,Home,Uknown,Indirect,Electronic Express (SA), NY,BAD,AM6-HOR-21K,Spaceway,Direct,Female,60,0,0,Unkown,Y,1,,,,,,
Closed,Elite,Uknown,Direct,Communication Solutions LLC (CC), CA,BAD,SPACEWAY3,Spaceway,Direct,Male,56,7,1,1,Y,1,,,,,,
Closed,Basic_Ltd,Retail/Others,Indirect,OKS Ameridial Inc (CC), NM,BAD,SM6-HOR-10K,Spaceway,Hughes Sales Agents,Male,40,8,0,0,Unknown,1,,,,,,
Closed,Home,Call Centers,Indirect,TAG, AZ,BAD,Unkown,Broadband Remote,Direct,Male,63,B,Unkown,0,Unknown,1,,,,,,
Closed,Basic_Ltd,Retail/Others,Direct,TAG, CO,BAD,AMC-VER-5K,Spaceway,Direct,Male,48,0,2,1,Y,1,,,,,,
Closed,SO,Vars,Indirect,Red Ventures LLC (SA), CA,BAD,SM5-VER-7K,Broadband Remote,Hughes Sales Agents,Female,37,5,1,0,N,1,,,,,,
Closed,Basic_Ltd,Retail/Others,Indirect,OKS Ameridial Inc (CC), AR,GOOD,G28-HOR-16K,Spaceway,Hughes Sales Agents,Male,33,7,Unkown,0,Unknown,1,,,,,,
Closed,Elite,Call Centers,Indirect,Red Ventures LLC (SA), VA,BAD,AMC-VER-5K,Spaceway,Retail - Direct Order,Male,86,0,Unkown,1,Y,1,,,,,,
Closed,Power15,Vars,Indirect,TAG, AR,GOOD,G28-HOR-16K,Spaceway,Direct,Male,50,5,Unkown,0,Y,1,,,,,,
Closed,Elite,Sales Agents,Indirect,DS Technologies (DOW), CA,GOOD,G3C-VER-24K,Spaceway,Retail - Direct Order,Male,61,8,2,0,Unknown,1,,,,,,
Closed,Home,Sales Agents,Indirect,I-Dish.com LLC (SA), TX,BAD,AM9-HOR-17K,Spaceway,Hughes Sales Agents,Male,63,4,Unkown,0,N,1,,,,,,
Closed,Home,Uknown,Direct,Blacksheep Classic Airplane CO dba Blac, CO,BAD,AM6-HOR-21K,Spaceway,Direct,Male,52,0,0,Unkown,Unknown,1,,,,,,
Closed,SO,Vars,Indirect,EBN Financial dba Dish Systems (SA), KS,BAD,AM6-HOR-21K,Spaceway,UNKNOWN,Female,50,5,Unkown,0,Unknown,1,,,,,,
Closed,Professional,Vars,Indirect,OKS Ameridial Inc (CC), WI,BAD,SM6-HOR-10K,Spaceway,Hughes Sales Agents,Male,48,0,Unkown,1,Unknown,1,,,,,,
Closed,Power15,Retail/Others,Direct,The Satellite Store LLC (P10), WA,BAD,HZN-VER-23K,Spaceway,Direct,Female,33,0,Unkown,1,Y,1,,,,,,
Closed,Basic_Ltd,Call Centers,Indirect,Red Ventures LLC (SA), MD,BAD,AMC-VER-5K,Spaceway,Hughes Sales Agents,Female,51,0,Unkown,1,Y,1,,,,,,
Closed,Home,Uknown,Indirect,Communication Solutions LLC (CC), TX,BAD,SPACEWAY3,Spaceway,Hughes Sales Agents,Male,75,5,1,0,N,1,,,,,,
Closed,Professional,Uknown,Indirect,TAG, TX,BAD,SPACEWAY3,Broadband Remote,DPC Classic upgrade,Female,25,0,Unkown,Unkown,Y,1,,,,,,
Closed,Home,Web Orders,Indirect,I-Dish.com LLC (SA), VA,BAD,SM6-HOR-10K,Spaceway,Direct,Male,70,7,0,0,Y,1,,,,,,
Closed,Basic_Ltd,Call Centers,Indirect,OKS Ameridial Inc (CC), UT,BAD,SM6-HOR-10K,Spaceway,Hughes Sales Agents,Male,30,2,Unkown,1,Unknown,1,,,,,,
Closed,Professional Plus,Retail/Others,Direct,ALORAD Inc (SA), MN,GOOD,HZN-HOR-8K,Spaceway,Hughes Sales Agents,Female,61,4,Unkown,1,Unknown,1,,,,,,
Closed,Home,Web Orders,Indirect,Communication Solutions LLC (CC), IL,BAD,AM6-HOR-21K,Spaceway,Used Equipment,Female,70,0,0,Unkown,Unknown,1,,,,,,
Closed,Basic_Ltd,Call Centers,Indirect,Red Ventures LLC (SA), OK,GOOD,SPACEWAY3,Broadband Remote,Hughes Sales Agents,Female,43,3,Unkown,1,Unknown,1,,,,,,
Closed,Proplus,Uknown,Indirect,OKS Ameridial Inc (CC), TX,Unkown,G16-VER-15K,Spaceway,DW6000 Upgrade,Male,34,7,2,1,Y,1,,,,,,
Closed,Power15,Uknown,Indirect,Red Ventures LLC (SA), GA,Unkown,G16-VER-15K,Spaceway,Direct,Male,25,9,Unkown,0,Y,1,,,,,,
Closed,Elite,Call Centers,Indirect,OKS Ameridial Inc (CC), CO,GOOD,G28-HOR-16K,Spaceway,Direct,Male,70,4,0,0,Unknown,1,,,,,,
Closed,Basic,Uknown,Direct,I-Dish.com LLC (SA), KY,Unkown,G26-HOR-14K,Spaceway,Direct,Female,33,0,0,Unkown,N,1,,,,,,
Closed,Proplus,Vars,Indirect,Communication Solutions LLC (CC), WI,BAD,AM6-HOR-21K,Spaceway,Direct,Female,60,1,Unkown,1,N,1,,,,,,
Closed,Home,Uknown,Indirect,Valley Satellite (RSI561377), IL,BAD,Unkown,Broadband Remote,Direct,Male,65,A,Unkown,1,N,1,,,,,,
Closed,Elite,Vars,Direct,American Satellite & Ent Inc (SA), TX,BAD,HZN-HOR-8K,Spaceway,Direct,Female,55,3,0,0,Unknown,1,,,,,,
Closed,Home,Vars,Indirect,Red Ventures LLC (SA), CA,BAD,SM5-VER-7K,Spaceway,Direct,Female,64,6,0,0,Y,1,,,,,,
Closed,Elite,Uknown,Indirect,Red Ventures LLC (SA), MS,Unkown,SPACEWAY3,Broadband Remote,Direct,Male,57,0,0,Unkown,Y,1,,,,,,
Closed,Home,Vars,Indirect,Hughes Web Order, AR,Unkown,G26-HOR-14K,Spaceway,Hughes Sales Agents,Male,23,0,1,1,Unknown,1,,,,,,
Closed,Power15,Sales Agents,Indirect,OKS Ameridial Inc (CC), AR,BAD,SM6-HOR-10K,Spaceway,Used Equipment,Female,51,4,Unkown,0,Unknown,1,,,,,,
Closed,Basic_Ltd,Vars,Indirect,EBN Financial dba Dish Systems (SA), CA,BAD,SPACEWAY3,Spaceway,HN7000 Upgrade,Female,64,0,Unkown,1,Unknown,1,,,,,,
Closed,Home,Uknown,Indirect,Red Ventures LLC (SA), CO,BAD,SM5-VER-7K,Spaceway,Used Equipment,Female,33,0,0,Unkown,Unknown,1,,,,,,
Closed,Elite,Uknown,Indirect,OKS Ameridial Inc (CC), NY,GOOD,G28-HOR-16K,Spaceway,Direct,Female,43,6,0,0,Unknown,1,,,,,,
Closed,Elite,Uknown,Indirect,AmericanSat, KY,BAD,SPACEWAY3,Spaceway,Hughes Sales Agents,Male,50,3,Unkown,0,Y,1,,,,,,
Closed,Home,Retail/Others,Direct,LiveBridge Communications LLC, AR,Unkown,G26-HOR-14K,Spaceway,Hughes Sales Agents,Male,49,0,2,1,N,1,,,,,,
Closed,Home,Call Centers,Indirect,TAG,CA,GOOD,G28-HOR-16K,Broadband Remote,Direct,Female,27,3,0,0,Y,1,,,,,,
Closed,Basic_Ltd,Web Orders,Indirect,OKS Ameridial Inc (CC), NM,BAD,SM6-HOR-10K,Broadband Remote,Business Edition,Female,58,3,0,0,N,1,,,,,,
Closed,Elite,Web Orders,Indirect,NationWide Satellite (SA), MI,GOOD,G3C-VER-24K,Spaceway,Direct,Male,77,0,Unkown,1,Unknown,1,,,,,,
Closed,Home,Call Centers,Direct,I-Dish.com LLC (SA), CA,BAD,SPACEWAY3,Broadband Remote,Direct,Male,64,9,2,0,N,1,,,,,,
Closed,Proplus,Retail/Others,Direct,Satellite Country Inc (SA), CA,BAD,SM5-VER-7K,Spaceway,Direct,Female,42,4,Unkown,0,Unknown,1,,,,,,
Closed,Basic_Ltd,Web Orders,Indirect,DialAmerica Marketing Inc (CC), AL,BAD,AM6-HOR-21K,Spaceway,Hughes Sales Agents,Female,63,5,Unkown,0,Y,1,,,,,,
Closed,Elite,Retail/Others,Indirect,TAG, MA,GOOD,SPACEWAY3,Broadband Remote,Direct,Female,48,6,0,0,Y,1,,,,,,
Closed,Elite,Sales Agents,Indirect,TAG, TX,GOOD,G28-HOR-16K,Spaceway,Hughes Sales Agents,Male,57,3,Unkown,0,Y,1,,,,,,
Closed,Professional,Uknown,Direct,I-Dish.com LLC (SA), MS,GOOD,Unkown,Broadband Remote,DPC Classic upgrade,Female,37,3,Unkown,0,Unknown,1,,,,,,
Closed,Home,Web Orders,Indirect,MyNet LLC (SA), TX,GOOD,Unkown,Broadband Remote,Dealer-Generated Sale,Female,58,5,0,0,N,1,,,,,,
Closed,Elite,Sales Agents,Indirect,ACS, NY,Unkown,G28-HOR-10K,Spaceway,Hughes Sales Agents,Male,39,5,Unkown,0,Y,1,,,,,,
Closed,Home,Web Orders,Indirect,TAG, CA,BAD,HZN-HOR-8K,Spaceway,Direct,Male,42,3,0,0,Unknown,1,,,,,,
Closed,Power15,Call Centers,Indirect,TAG, OR,BAD,Unkown,Broadband Remote,Direct,Female,49,6,0,0,N,1,,,,,,
Closed,Home,Retail/Others,Direct,GoDish.com Ltd LLP (SA), MT,BAD,AM6-HOR-21K,Spaceway,Direct,Male,53,2,0,0,Y,1,,,,,,
Closed,Basic_Ltd,Uknown,Indirect,TAG, NY,BAD,Unkown,Broadband Remote,Direct,Female,37,1,0,Unkown,Unknown,1,,,,,,
Closed,Basic_Ltd,Vars,Indirect,Communication Solutions LLC (CC), MI,BAD,AM6-HOR-21K,Spaceway,Distributor Sales Age,Male,37,0,Unkown,1,Y,1,,,,,,
Closed,Professional Plus,Vars,Indirect,DialAmerica Marketing Inc (CC), CA,BAD,SPACEWAY3,Broadband Remote,National Sales,Female,66,B,0,0,Y,1,,,,,,
Closed,Professional Plus,Uknown,Indirect,Satellite Country Inc (SA), IN,BAD,SM5-VER-7K,Spaceway,Dealer - Direct Order,Female,27,0,0,Unkown,Y,1,,,,,,
Closed,Home,Vars,Indirect,TAG, CA,BAD,HZN-VER-23K,Spaceway,Hughes Sales Agents,Female,38,0,1,1,N,1,,,,,,
Closed,Power15,Call Centers,Direct,NationWide Satellite (SA), NV,GOOD,Unkown,Broadband Remote,Direct,Male,40,A,Unkown,1,Unknown,1,,,,,,
Closed,Pro,Uknown,Indirect,Red Ventures LLC (SA), CO,BAD,SM5-VER-7K,Spaceway,Hughes Sales Agents,Female,56,4,1,1,N,1,,,,,,
Closed,Home,Sales Agents,Indirect,DialAmerica Marketing Inc (CC), MI,BAD,SPACEWAY3,Broadband Remote,HN7000 Upgrade,Female,62,6,Unkown,0,Y,1,,,,,,
Closed,Basic,Uknown,Indirect,ACS, FL,GOOD,HZN-HOR-8K,Spaceway,Direct,Male,61,0,0,Unkown,Unknown,1,,,,,,
Closed,Power15,Uknown,Indirect,LiveBridge Communications LLC, WA,BAD,AM9-HOR-17K,Spaceway,Hughes Sales Agents,Female,30,7,Unkown,0,Y,1,,,,,,
Closed,Elite,Retail/Others,Direct,NationWide Satellite (SA), WI,Unkown,G16-VER-15K,Spaceway,Hughes Sales Agents,Female,64,4,1,1,Y,1,,,,,,
Closed,Basic,Web Orders,Direct,ALORAD Inc (SA), VA,GOOD,HZN-HOR-8K,Spaceway,Direct,Female,41,3,1,0,Unknown,1,,,,,,
Closed,Home,Sales Agents,Direct,ACS Pre-Install, MD,Unkown,SPACEWAY3,Broadband Remote,Hughes Sales Agents,Male,65,5,Unkown,0,Unknown,1,,,,,,
Closed,Home,Uknown,Direct,Quality Systems dba D and L Satellites, WI,GOOD,Unkown,Broadband Remote,Hughes Sales Agents,Female,49,6,1,1,N,1,,,,,,
Closed,Elite,Call Centers,Direct,ACS, TX,Unkown,G28-HOR-10K,Spaceway,Hughes Sales Agents,Male,27,5,0,0,Unknown,1,,,,,,
Closed,Elite,Retail/Others,Direct,Hughes Web Order, CA,Unkown,G26-HOR-14K,Spaceway,Direct,Female,38,4,2,0,Unknown,1,,,,,,
Closed,Elite,Vars,Indirect,I-Dish.com LLC (SA), MI,GOOD,G3C-VER-24K,Broadband Remote,Direct,Female,24,4,0,0,N,1,,,,,,
Closed,Elite,Sales Agents,Direct,DialAmerica Marketing Inc (CC), AR,GOOD,G3C-VER-24K,Broadband Remote,Direct,Female,72,D,0,0,N,1,,,,,,
Closed,Professional Plus,Retail/Others,Indirect,Red Ventures LLC (SA), OR,BAD,SM5-VER-7K,Broadband Remote,Direct,Female,53,6,Unkown,0,Unknown,1,,,,,,
Closed,Elite,Uknown,Indirect,SkySat Network Inc. (RSI584031), NC,BAD,SM5-VER-7K,Spaceway,Hughes Sales Agents,Male,55,0,0,Unkown,N,1,,,,,,
Closed,Basic_Ltd,Uknown,Indirect,OKS Ameridial Inc (CC), CA,GOOD,Unkown,Broadband Remote,Used Equipment,Male,68,A,0,Unkown,Unknown,1,,,,,,
Closed,Professional Plus,Vars,Direct,TAG, CA,BAD,SM6-HOR-10K,Spaceway,Hughes Sales Agents,Male,37,3,0,0,N,1,,,,,,
Closed,Home,Sales Agents,Indirect,OKS Ameridial Inc (CC), CA,Unkown,SPACEWAY3,Broadband Remote,Hughes Sales Agents,Male,38,6,Unkown,0,Unknown,1,,,,,,
Closed,Power15,Call Centers,Indirect,Red Ventures LLC (SA), VA,Unkown,G16-VER-15K,Spaceway,Hughes Sales Agents,Male,39,0,1,1,Y,1,,,,,,
Closed,Power15,Uknown,Indirect,ALORAD Inc (SA), TX,BAD,SPACEWAY3,Spaceway,Dealer-Generated Sale,Female,24,6,1,0,Y,1,,,,,,
Closed,Home,Sales Agents,Direct,I-Dish.com LLC (SA), CO,BAD,SPACEWAY3,Broadband Remote,Direct,Male,59,6,Unkown,0,Y,1,,,,,,
Closed,Basic_Ltd,Sales Agents,Indirect,LiveBridge Communications LLC, TX,BAD,SM6-HOR-10K,Spaceway,Direct,Male,40,5,Unkown,0,Unknown,1,,,,,,
Closed,Home,Web Orders,Indirect,Red Ventures LLC (SA), IA,Unkown,SPACEWAY3,Broadband Remote,Direct,Male,29,2,1,1,Unknown,1,,,,,,
Closed,Home,Call Centers,Indirect,OKS Ameridial Inc (CC), NJ,BAD,AM9-HOR-17K,Spaceway,Direct,Male,41,9,Unkown,0,Y,1,,,,,,
Closed,Elite,Call Centers,Indirect,LiveBridge Communications LLC, CA,BAD,AM9-HOR-17K,Spaceway,Hughes Sales Agents,Male,76,0,2,1,N,1,,,,,,
Closed,Professional Plus,Retail/Others,Indirect,TAG, OR,BAD,Unkown,Broadband Remote,Hughes Sales Agents,Female,43,3,Unkown,0,Unknown,1,,,,,,
Closed,Home,Vars,Direct,Valley Satellite (RSI561377), KY,GOOD,SPACEWAY3,Broadband Remote,Used Equipment,Male,46,A,1,1,Unknown,1,,,,,,
Closed,Professional Plus,Uknown,Indirect,Buy Telco, MA,BAD,SPACEWAY3,Spaceway,Used Equipment,Female,58,0,0,Unkown,Unknown,1,,,,,,
Closed,Elite,Sales Agents,Indirect,Direct SAT Broadband LLC (SA), UT,GOOD,G3C-VER-24K,Spaceway,Dealer - Direct Order,Male,39,8,2,0,N,1,,,,,,
Closed,Elite,Web Orders,Direct,Red Ventures LLC (SA), TX,GOOD,G28-HOR-16K,Spaceway,Hughes Sales Agents,Male,30,5,1,1,Unknown,1,,,,,,
Closed,Home,Uknown,Direct,ECC Retention Orders, NC,BAD,SPACEWAY3,Spaceway,Hughes Sales Agents,Female,60,1,0,Unkown,Unknown,1,,,,,,
Closed,Pro,Web Orders,Indirect,MiniDish, NY,BAD,SM6-HOR-10K,Spaceway,Hughes Sales Agents,Male,30,6,0,0,N,1,,,,,,
Closed,Basic_Ltd,Retail/Others,Indirect,DialAmerica Marketing Inc (CC), PA,BAD,SPACEWAY3,Spaceway,Hughes Sales Agents,Male,72,4,0,0,Unknown,1,,,,,,
Closed,Elite,Call Centers,Indirect,GoDish.com Ltd LLP (SA), FL,GOOD,G3C-VER-24K,Spaceway,Direct,Male,29,6,0,0,Y,1,,,,,,
Closed,Power15,Sales Agents,Indirect,DialAmerica Marketing Inc (CC), AR,GOOD,Unkown,Broadband Remote,Used Equipment,Female,55,5,Unkown,0,Y,1,,,,,,
Closed,Home,Retail/Others,Indirect,LiveBridge Communications LLC, GA,GOOD,G3C-VER-24K,Spaceway,Dealer - Direct Order,Female,52,C,1,0,Unknown,1,,,,,,
Closed,Power15,Web Orders,Direct,Advanced Com Systems Inc (P10), OH,Unkown,SPACEWAY3,Broadband Remote,Hughes Sales Agents,Male,57,6,0,0,N,1,,,,,,
Closed,Home,Call Centers,Direct,Satellite Dish Marketing LLC dba Digita, CA,BAD,HZN-HOR-8K,Spaceway,National Sales,Male,42,5,0,0,Unknown,1,,,,,,
Closed,Elite,Vars,Direct,Electronic Express (SA), CA,BAD,SPACEWAY3,Broadband Remote,Dealer - Direct Order,Male,46,5,0,0,Unknown,1,,,,,,
Closed,Elite,Call Centers,Direct,OKS Ameridial Inc (CC), AZ,BAD,SM6-HOR-10K,Broadband Remote,Hughes Sales Agents,Male,52,3,0,0,Unknown,1,,,,,,
Closed,Home,Uknown,Indirect,I-Dish.com LLC (SA), OK,BAD,SM6-HOR-10K,Spaceway,Direct,Male,51,4,Unkown,0,N,1,,,,,,
Closed,Basic,Retail/Others,Indirect,Red Ventures LLC (SA), NY,GOOD,SPACEWAY3,Broadband Remote,Used Equipment,Female,35,A,Unkown,1,Unknown,1,,,,,,
Closed,Home,Call Centers,Indirect,American Satellite (SA), CA,Unkown,G28-HOR-10K,Spaceway,Direct,Male,64,0,Unkown,1,N,1,,,,,,
Closed,Elite,Call Centers,Indirect,ACS, IA,GOOD,HZN-HOR-8K,Spaceway,Direct,Male,43,3,1,1,Unknown,1,,,,,,
Closed,Home,Call Centers,Direct,TAG, CA,BAD,Unkown,Broadband Remote,Hughes Sales Agents,Female,68,B,1,0,Unknown,1,,,,,,
Closed,Home,Web Orders,Indirect,OKS Ameridial Inc (CC), TX,BAD,AMC-VER-5K,Spaceway,Hughes Sales Agents,Male,52,0,1,1,N,1,,,,,,
Closed,Basic_Ltd,Uknown,Indirect,ALORAD Inc (SA), AZ,GOOD,HZN-HOR-8K,Broadband Remote,Direct,Male,55,7,Unkown,1,N,1,,,,,,
Closed,Pro,Uknown,Indirect,Red Ventures LLC (SA), CA,GOOD,SPACEWAY3,Broadband Remote,Direct,Male,45,A,0,Unkown,Y,1,,,,,,
Closed,Power15,Call Centers,Direct,Hughes Web Order, NY,BAD,AM6-HOR-21K,Spaceway,Direct,Female,47,0,1,1,Y,1,,,,,,
Closed,Home,Call Centers,Direct,Hughes Web Order, CA,GOOD,Unkown,Broadband Remote,Direct,Female,70,5,0,0,N,1,,,,,,
Closed,Proplus,Retail/Others,Indirect,Communication Solutions LLC (CC), AR,GOOD,G3C-VER-24K,Spaceway,Used Equipment,Female,71,6,Unkown,0,N,1,,,,,,
Closed,Home,Uknown,Direct,ACS, CA,GOOD,HZN-HOR-8K,Spaceway,Direct,Male,23,6,1,0,Y,1,,,,,,
Closed,Basic_Ltd,Retail/Others,Direct,Far Out Hi Speed (RSI572351), VA,Unkown,G26-HOR-14K,Spaceway,Direct,Female,72,5,Unkown,0,Unknown,1,,,,,,
Closed,Home,Call Centers,Direct,ALORAD Inc (SA), MI,Unkown,SPACEWAY3,Broadband Remote,Business Edition,Female,69,3,0,0,Unknown,1,,,,,,
Closed,Elite,Web Orders,Direct,Satex, MD,GOOD,G28-HOR-16K,Broadband Remote,Direct,Male,45,D,Unkown,0,Y,1,,,,,,
Closed,Basic,Call Centers,Indirect,DialAmerica Marketing Inc (CC), MD,Unkown,G26-HOR-14K,Spaceway,Direct,Male,54,0,1,1,Unknown,1,,,,,,
Closed,Home,Sales Agents,Indirect,ACS, MO,GOOD,HZN-HOR-8K,Broadband Remote,Hughes Sales Agents,Female,62,D,1,0,N,1,,,,,,
Closed,Home,Retail/Others,Indirect,Direct SAT Broadband LLC (SA), OK,BAD,AM6-HOR-21K,Spaceway,Hughes Sales Agents,Female,54,4,1,1,Y,1,,,,,,
Closed,Elite,Uknown,Indirect,OKS Ameridial Inc (CC), WY,BAD,AMC-VER-5K,Spaceway,Hughes Sales Agents,Male,31,0,Unkown,1,Unknown,1,,,,,,
Closed,Elite,Retail/Others,Indirect,I-Dish.com LLC (SA), TX,BAD,AM9-HOR-17K,Spaceway,Direct,Female,39,3,Unkown,0,Y,1,,,,,,
Closed,Basic,Web Orders,Indirect,ACS, AR,Unkown,G28-HOR-10K,Spaceway,Direct,Male,41,0,1,1,Unknown,1,,,,,,
Closed,Basic_Ltd,Uknown,Indirect,ALORAD Inc (SA), TX,GOOD,Unkown,Broadband Remote,Hughes Sales Agents,Male,61,A,0,Unkown,Y,1,,,,,,
Closed,Basic_Ltd,Web Orders,Direct,TAG, CO,BAD,AMC-VER-5K,Spaceway,Hughes Sales Agents,Female,65,0,Unkown,1,N,1,,,,,,
Closed,Home,Retail/Others,Indirect,Dish 1 Up Satellites Inc (SA), NY,BAD,AM6-HOR-21K,Spaceway,Hughes Sales Agents,Male,47,4,0,0,Y,1,,,,,,
Closed,Elite,Call Centers,Direct,DialAmerica Marketing Inc (CC), AR,GOOD,G3C-VER-24K,Spaceway,Direct,Male,31,0,Unkown,1,Unknown,1,,,,,,
Closed,Basic_Ltd,Uknown,Indirect,Hughes Web Order, AZ,BAD,AM9-HOR-17K,Spaceway,Hughes Sales Agents,Male,27,0,0,Unkown,N,1,,,,,,
Closed,Proplus,Uknown,Indirect,TAG, CO,BAD,HZN-HOR-8K,Spaceway,Direct,Female,57,2,1,1,Unknown,1,,,,,,
Closed,Basic,Retail/Others,Indirect,NationWide Satellite (SA), CA,Unkown,G16-VER-15K,Spaceway,Direct,Male,79,4,Unkown,0,N,1,,,,,,
Closed,Home,Call Centers,Indirect,Communication Solutions LLC (CC), MN,BAD,HZN-VER-23K,Broadband Remote,Hughes Sales Agents,Male,34,D,Unkown,0,Y,1,,,,,,
Closed,Basic,Web Orders,Indirect,Professional Broadband Solutions (P10), WI,BAD,SM6-HOR-10K,Broadband Remote,Direct,Male,53,8,1,0,Unknown,1,,,,,,
Closed,Power15,Sales Agents,Direct,OKS Ameridial Inc (CC), MO,GOOD,Unkown,Broadband Remote,Hughes Sales Agents,Female,49,6,Unkown,0,Unknown,1,,,,,,
Closed,Elite,Retail/Others,Indirect,Communication Solutions LLC (CC), LA,GOOD,G3C-VER-24K,Broadband Remote,Direct,Female,62,D,0,0,N,1,,,,,,
Closed,Home,Uknown,Direct,Qcorps Residential Inc dba WhiteFence (, IL,Unkown,G16-VER-15K,Spaceway,Direct,Male,60,0,Unkown,1,Unknown,1,,,,,,
Closed,Professional Plus,Vars,Indirect,NationWide Satellite (SA), MD,GOOD,G3C-VER-24K,Spaceway,Direct,Female,50,6,Unkown,0,N,1,,,,,,
Closed,Pro,Web Orders,Direct,Red Ventures LLC (SA), TX,GOOD,G28-HOR-16K,Spaceway,Hughes Sales Agents,Female,37,5,0,0,Unknown,1,,,,,,
Closed,Pro,Retail/Others,Indirect,SkySat Network Inc. (RSI584031), TX,BAD,Unkown,Broadband Remote,Direct,Female,30,3,1,0,Y,1,,,,,,
Closed,Elite,Vars,Indirect,NationWide Satellite (SA), SD,GOOD,G3C-VER-24K,Spaceway,Direct,Female,40,6,1,1,Unknown,1,,,,,,
Closed,Power15,Call Centers,Indirect,TAG, MO,BAD,HZN-HOR-8K,Broadband Remote,Direct,Female,56,5,0,0,Unknown,1,,,,,,
Closed,Professional Plus,Uknown,Direct,ACS, NH,GOOD,HZN-HOR-8K,Spaceway,Direct,Female,72,0,Unkown,1,N,1,,,,,,
Closed,Elite,Call Centers,Indirect,TAG, AR,BAD,HZN-VER-23K,Spaceway,Hughes Sales Agents,Female,64,0,1,1,N,1,,,,,,
Closed,Professional Plus,Sales Agents,Indirect,AmericanSat, CO,Unkown,G28-HOR-10K,Spaceway,Used Equipment,Male,32,4,Unkown,0,Y,1,,,,,,
Closed,Home,Retail/Others,Indirect,TAG, AL,BAD,HZN-VER-23K,Broadband Remote,Direct,Male,51,8,1,0,Unknown,1,,,,,,
Closed,Proplus,Vars,Indirect,LiveBridge Communications LLC, NY,BAD,AM9-HOR-17K,Spaceway,Hughes Sales Agents,Female,46,1,Unkown,1,Y,1,,,,,,
Closed,Elite,Sales Agents,Direct,Communication Solutions LLC (CC), WA,GOOD,G3C-VER-24K,Spaceway,Direct,Female,51,3,1,0,Y,1,,,,,,
